AS29348,Menntamálastofnun (FS-net)
AS29466,State Revenue Service of Republic of Latvia
AS29585,Ministry of foreign affairs
AS29600,Latvenergo
AS29626,Staffordshire County Council
AS29901,"""Mecklenburg County", NC"
AS29935,"""City of Tampa", Florida"
AS29992,U.S. Department of Veterans Affairs
AS30049,Metropolitan Transit Authority of Harris County
AS30185,City of Rochester
AS30243,The School District of the City of Saginaw
AS30268,CITY OF CHASKA CHASKANET
AS30412,CITY OF CORONA
AS30415,Sarasota County Government
AS30445,City of Radford
AS30450,City of Lathrop
AS30577,City of Bellevue IT Dept
AS30754,Eduskunta
AS31004,Schweizerische Bundesbahnen SBB
AS31065,Ministry of Communications and Information Technology
AS31215,"""The Republic of Croatia", Ministry of Finance"
AS31236,Reykjavík City Hall
AS31256,Warwickshire County Council
AS31278,Administratia Nationala de Meteorologie RA
AS31313,Serviciul de Telecomunicatii Speciale
AS31324,Ministry of industry and trade of the Russian Federation
AS31581,National Infocommunications Service Company Limited b...
AS31753,Inmarsat Government
AS31756,City of Colorado Springs
AS31900,City of Thornton
AS32146,City of Bozeman
AS32193,"""City of Ammon", Idaho"
AS32269,City of Idaho Falls
AS32294,"""City of Champaign", Illinois"
AS32324,CITY OF CERRITOS
AS32365,City of Sandy
AS32457,City of Houston
AS32629,City of Charlotte
AS32635,City of Clovis
AS32711,Wake County Government
AS32770,CITY OF PLEASANTON
AS32815,Government of Yukon
AS32843,CITY OF HAYWARD
AS32982,U.S. Department of Energy
AS33138,New York City Police Department
AS33248,"""City of Evanston", Illinois"
AS33343,"""U.S. Department of Commerce", HQ and ITA"
AS33370,City of Riverside
AS33515,City of Monroe
AS33527,Metropolitan Government of Nashville and Davidson Cou...
AS33594,Government of the Northwest Territories
AS33638,CITY OF SCOTTSBURG
AS33845,Swiss Federation represented by FOITT
AS33967,Lancashire County Council
AS34073,Ministry of Education and Science Republic of Latvia
AS34123,Netorn LLC
AS34478,TUBITAK Ulusal Elektronik ve Kriptoloji Arastirrma En...
AS34592,Iranian Presidential Administration
AS34663,Belastingdienst
AS34670,Skatteforvaltningen
AS34808,Societatea Romana de Radiodifuziune
AS35175,Oulun kaupunki
AS35264,Gobierno de Cantabria
AS35302,"AS """"Latvenergo"""""
